id,gender,age,height,weight,bmr,activity_level,tdee
8075,Female,57,157,59,1125.25,Super Active,2137.975
8076,Male,50,189,72,1656.25,Sedentary,1987.5
8077,Female,50,158,67,1246.5,Super Active,2368.35
8078,Male,31,169,81,1716.25,Moderately Active,2660.1875
8079,Male,55,193,68,1616.25,Super Active,3070.875
8080,Male,27,175,78,1743.75,Very Active,3007.96875
8081,Male,45,199,66,1683.75,Super Active,3199.125
8082,Male,31,205,74,1871.25,Sedentary,2245.5
8083,Male,53,188,76,1675.0,Very Active,2889.375
8084,Male,55,174,73,1547.5,Sedentary,1857.0
8085,Male,33,207,100,2133.75,Moderately Active,3307.3125
8086,Female,38,151,55,1142.75,Moderately Active,1771.2625
8087,Female,45,187,56,1342.75,Sedentary,1611.3
8088,Male,50,193,63,1591.25,Moderately Active,2466.4375
8089,Female,23,173,74,1545.25,Sedentary,1854.3
8090,Female,58,170,66,1271.5,Lightly Active,1748.3125
8091,Female,32,180,78,1584.0,Super Active,3009.6
8092,Female,61,160,68,1214.0,Lightly Active,1669.25
8093,Female,20,177,54,1385.25,Moderately Active,2147.1375000000003
8094,Female,60,189,52,1240.25,Sedentary,1488.3
8095,Male,64,198,82,1742.5,Sedentary,2091.0
8096,Female,52,165,75,1360.25,Sedentary,1632.3
8097,Female,31,161,71,1400.25,Sedentary,1680.3
8098,Female,19,171,67,1482.75,Super Active,2817.225
8099,Female,46,184,66,1419.0,Very Active,2447.775
8100,Male,21,191,71,1803.75,Lightly Active,2480.15625
8101,Male,43,175,86,1743.75,Moderately Active,2702.8125
8102,Male,29,170,99,1912.5,Sedentary,2295.0
8103,Male,19,181,74,1781.25,Lightly Active,2449.21875
8104,Female,34,178,75,1531.5,Very Active,2641.8375
8105,Male,52,209,100,2051.25,Lightly Active,2820.46875
8106,Male,27,182,78,1787.5,Moderately Active,2770.625
8107,Male,65,185,70,1536.25,Sedentary,1843.5
8108,Male,39,190,97,1967.5,Moderately Active,3049.625
8109,Female,58,164,55,1124.0,Sedentary,1348.8
8110,Male,60,164,62,1350.0,Very Active,2328.75
8111,Female,38,187,53,1347.75,Moderately Active,2089.0125000000003
8112,Male,32,184,91,1905.0,Lightly Active,2619.375
8113,Female,52,154,67,1211.5,Very Active,2089.8375
8114,Female,65,162,61,1136.5,Moderately Active,1761.575
8115,Male,38,181,100,1946.25,Sedentary,2335.5
8116,Male,38,168,97,1835.0,Very Active,3165.375
8117,Male,38,179,64,1573.75,Sedentary,1888.5
8118,Male,61,188,60,1475.0,Super Active,2802.5
8119,Female,49,176,80,1494.0,Lightly Active,2054.25
8120,Female,22,179,61,1457.75,Sedentary,1749.3
8121,Male,56,204,71,1710.0,Moderately Active,2650.5
8122,Male,26,186,95,1987.5,Super Active,3776.25
8123,Female,35,177,66,1430.25,Very Active,2467.18125
8124,Male,38,164,67,1510.0,Moderately Active,2340.5
8125,Female,25,153,72,1390.25,Very Active,2398.18125
8126,Male,61,172,68,1455.0,Super Active,2764.5
8127,Female,51,175,59,1267.75,Moderately Active,1965.0125
8128,Female,27,167,55,1297.75,Sedentary,1557.3
8129,Female,58,158,66,1196.5,Moderately Active,1854.575
8130,Female,41,153,57,1160.25,Lightly Active,1595.34375
8131,Female,57,154,51,1026.5,Sedentary,1231.8
8132,Male,41,161,85,1656.25,Lightly Active,2277.34375
8133,Female,49,161,52,1120.25,Moderately Active,1736.3875
8134,Male,50,202,74,1757.5,Moderately Active,2724.125
8135,Female,55,158,69,1241.5,Very Active,2141.5875
8136,Female,61,156,70,1209.0,Moderately Active,1873.95
8137,Male,51,163,76,1528.75,Sedentary,1834.5
8138,Male,28,206,68,1832.5,Lightly Active,2519.6875
8139,Male,48,184,62,1535.0,Super Active,2916.5
8140,Male,35,170,75,1642.5,Lightly Active,2258.4375
8141,Female,40,171,77,1477.75,Very Active,2549.11875
8142,Male,39,207,85,1953.75,Super Active,3712.125
8143,Female,60,167,50,1082.75,Super Active,2057.225
8144,Male,35,171,91,1808.75,Moderately Active,2803.5625
8145,Male,57,172,83,1625.0,Very Active,2803.125
8146,Female,64,180,57,1214.0,Very Active,2094.15
8147,Female,58,184,59,1289.0,Moderately Active,1997.95
8148,Male,64,197,68,1596.25,Sedentary,1915.5
8149,Female,56,153,65,1165.25,Moderately Active,1806.1375
8150,Female,37,169,59,1300.25,Very Active,2242.93125
8151,Female,30,183,64,1472.75,Super Active,2798.225
8152,Female,62,161,65,1185.25,Sedentary,1422.3
8153,Female,18,165,67,1450.25,Very Active,2501.68125
8154,Female,21,154,53,1226.5,Very Active,2115.7125
8155,Female,41,184,74,1524.0,Moderately Active,2362.2000000000003
8156,Female,53,176,56,1234.0,Lightly Active,1696.75
8157,Male,53,182,69,1567.5,Very Active,2703.9375
8158,Female,62,183,78,1452.75,Lightly Active,1997.53125
8159,Male,19,196,80,1935.0,Sedentary,2322.0
8160,Female,45,188,72,1509.0,Super Active,2867.1
8161,Female,43,182,61,1371.5,Lightly Active,1885.8125
8162,Female,40,180,75,1514.0,Lightly Active,2081.75
8163,Female,32,162,72,1411.5,Lightly Active,1940.8125
8164,Male,53,200,74,1730.0,Lightly Active,2378.75
8165,Male,44,206,91,1982.5,Lightly Active,2725.9375
8166,Female,23,159,70,1417.75,Sedentary,1701.3
8167,Male,52,197,75,1726.25,Very Active,2977.78125
8168,Female,56,182,77,1466.5,Super Active,2786.35
8169,Female,55,188,61,1349.0,Very Active,2327.025
8170,Male,52,164,65,1420.0,Sedentary,1704.0
8171,Male,53,176,97,1810.0,Sedentary,2172.0
8172,Female,27,183,56,1407.75,Lightly Active,1935.65625
8173,Female,47,188,64,1419.0,Sedentary,1702.8
8174,Male,58,200,99,1955.0,Sedentary,2346.0
8175,Female,55,171,50,1132.75,Lightly Active,1557.53125
8176,Male,46,177,86,1741.25,Sedentary,2089.5
8177,Female,60,160,57,1109.0,Sedentary,1330.8
8178,Female,56,171,79,1417.75,Sedentary,1701.3
8179,Male,21,209,68,1886.25,Moderately Active,2923.6875
8180,Male,22,201,74,1891.25,Very Active,3262.40625
8181,Male,21,160,93,1830.0,Moderately Active,2836.5
8182,Female,53,160,72,1294.0,Very Active,2232.15
8183,Female,62,166,54,1106.5,Lightly Active,1521.4375
8184,Female,33,181,80,1605.25,Lightly Active,2207.21875
8185,Female,42,168,55,1229.0,Very Active,2120.025
8186,Male,31,202,62,1732.5,Very Active,2988.5625
8187,Female,28,181,73,1560.25,Super Active,2964.475
8188,Female,46,174,77,1466.5,Very Active,2529.7125
8189,Female,51,177,65,1340.25,Very Active,2311.93125
8190,Male,39,187,64,1618.75,Lightly Active,2225.78125
8191,Female,31,176,64,1424.0,Lightly Active,1958.0
8192,Female,41,163,57,1222.75,Sedentary,1467.3
8193,Male,56,206,98,1992.5,Sedentary,2391.0
8194,Female,43,151,63,1197.75,Lightly Active,1646.90625
8195,Female,60,166,66,1236.5,Sedentary,1483.8
8196,Male,53,205,98,2001.25,Moderately Active,3101.9375
8197,Female,56,181,76,1450.25,Moderately Active,2247.8875000000003
8198,Female,33,168,69,1414.0,Sedentary,1696.8
8199,Female,55,163,54,1122.75,Sedentary,1347.3
8200,Male,49,182,98,1877.5,Very Active,3238.6875
8201,Female,23,167,74,1507.75,Very Active,2600.86875
8202,Female,51,163,55,1152.75,Moderately Active,1786.7625
8203,Male,25,185,92,1956.25,Moderately Active,3032.1875
8204,Male,47,202,98,2012.5,Very Active,3471.5625
8205,Female,44,154,79,1371.5,Very Active,2365.8375
8206,Female,24,165,52,1270.25,Very Active,2191.18125
8207,Female,44,154,65,1231.5,Sedentary,1477.8
8208,Female,42,162,61,1251.5,Lightly Active,1720.8125
8209,Male,63,190,78,1657.5,Moderately Active,2569.125
8210,Female,58,164,51,1084.0,Super Active,2059.6
8211,Male,32,168,82,1715.0,Very Active,2958.375
8212,Male,42,194,95,1957.5,Sedentary,2349.0
8213,Female,39,170,56,1266.5,Moderately Active,1963.075
8214,Female,35,179,54,1322.75,Very Active,2281.74375
8215,Male,29,195,68,1758.75,Sedentary,2110.5
8216,Male,40,207,82,1918.75,Moderately Active,2974.0625
8217,Female,62,178,66,1301.5,Moderately Active,2017.325
8218,Male,56,169,90,1681.25,Super Active,3194.375
8219,Female,42,181,70,1460.25,Super Active,2774.475
8220,Female,27,176,80,1604.0,Moderately Active,2486.2000000000003
8221,Male,47,198,76,1767.5,Sedentary,2121.0
8222,Male,27,169,95,1876.25,Very Active,3236.53125
8223,Female,51,153,58,1120.25,Very Active,1932.43125
8224,Male,63,187,95,1808.75,Moderately Active,2803.5625
8225,Female,30,155,63,1287.75,Very Active,2221.36875
8226,Female,46,177,53,1245.25,Super Active,2365.975
8227,Female,55,176,80,1464.0,Very Active,2525.4
8228,Male,58,176,100,1815.0,Lightly Active,2495.625
8229,Female,62,169,66,1245.25,Super Active,2365.975
8230,Female,26,162,76,1481.5,Super Active,2814.85
8231,Female,30,177,57,1365.25,Moderately Active,2116.1375000000003
8232,Female,54,183,70,1412.75,Moderately Active,2189.7625000000003
8233,Female,31,172,50,1259.0,Very Active,2171.775
8234,Female,54,159,80,1362.75,Very Active,2350.74375
8235,Female,26,179,67,1497.75,Moderately Active,2321.5125000000003
8236,Female,25,171,80,1582.75,Sedentary,1899.3
8237,Female,56,154,54,1061.5,Very Active,1831.0875
8238,Female,57,158,78,1321.5,Sedentary,1585.8
8239,Female,20,153,79,1485.25,Super Active,2821.975
8240,Male,64,162,90,1597.5,Lightly Active,2196.5625
8241,Female,57,183,75,1447.75,Sedentary,1737.3
8242,Female,50,190,57,1346.5,Very Active,2322.7125
8243,Female,49,175,76,1447.75,Moderately Active,2244.0125000000003
8244,Male,24,165,79,1706.25,Moderately Active,2644.6875
8245,Female,36,165,57,1260.25,Lightly Active,1732.84375
8246,Male,51,188,62,1545.0,Lightly Active,2124.375
8247,Female,31,185,58,1420.25,Super Active,2698.475
8248,Female,64,175,67,1282.75,Sedentary,1539.3
8249,Male,63,168,94,1680.0,Lightly Active,2310.0
8250,Female,36,154,59,1211.5,Super Active,2301.85
8251,Male,43,208,92,2010.0,Super Active,3819.0
8252,Male,34,178,61,1557.5,Super Active,2959.25
8253,Female,45,184,52,1284.0,Very Active,2214.9
8254,Female,36,171,59,1317.75,Lightly Active,1811.90625
8255,Female,44,157,79,1390.25,Moderately Active,2154.8875000000003
8256,Female,65,170,57,1146.5,Super Active,2178.35
8257,Male,36,194,70,1737.5,Moderately Active,2693.125
8258,Male,50,173,63,1466.25,Very Active,2529.28125
8259,Female,24,170,78,1561.5,Sedentary,1873.8
8260,Male,46,175,95,1818.75,Very Active,3137.34375
8261,Male,60,180,79,1620.0,Very Active,2794.5
8262,Female,22,154,54,1231.5,Lightly Active,1693.3125
8263,Male,47,183,93,1843.75,Super Active,3503.125
8264,Male,60,193,67,1581.25,Very Active,2727.65625
8265,Female,25,171,68,1462.75,Super Active,2779.225
8266,Male,59,203,80,1778.75,Moderately Active,2757.0625
8267,Female,29,153,54,1190.25,Sedentary,1428.3
8268,Male,59,207,89,1893.75,Sedentary,2272.5
8269,Female,30,186,80,1651.5,Moderately Active,2559.8250000000003
8270,Male,43,187,64,1598.75,Lightly Active,2198.28125
8271,Male,35,175,80,1723.75,Moderately Active,2671.8125
8272,Female,59,176,62,1264.0,Moderately Active,1959.2
8273,Female,37,170,55,1266.5,Lightly Active,1741.4375
8274,Female,33,153,78,1410.25,Lightly Active,1939.09375
8275,Female,54,160,66,1229.0,Very Active,2120.025
8276,Male,20,174,86,1852.5,Super Active,3519.75
8277,Male,44,195,94,1943.75,Sedentary,2332.5
8278,Male,32,191,72,1758.75,Lightly Active,2418.28125
8279,Female,51,189,63,1395.25,Lightly Active,1918.46875
8280,Male,62,197,76,1686.25,Very Active,2908.78125
8281,Male,39,163,90,1728.75,Very Active,2982.09375
8282,Female,57,174,55,1191.5,Super Active,2263.85
8283,Female,40,152,78,1369.0,Lightly Active,1882.375
8284,Male,21,194,89,2002.5,Lightly Active,2753.4375
8285,Female,58,159,51,1052.75,Very Active,1815.99375
8286,Male,40,196,67,1700.0,Moderately Active,2635.0
8287,Male,64,206,96,1932.5,Super Active,3671.75
8288,Female,26,156,76,1444.0,Lightly Active,1985.5
8289,Male,41,161,84,1646.25,Sedentary,1975.5
8290,Female,38,176,68,1429.0,Sedentary,1714.8
8291,Female,58,158,68,1216.5,Very Active,2098.4625
8292,Male,63,207,81,1793.75,Sedentary,2152.5
8293,Male,33,164,84,1705.0,Very Active,2941.125
8294,Male,42,169,88,1731.25,Moderately Active,2683.4375
8295,Female,43,187,68,1472.75,Very Active,2540.49375
8296,Male,62,174,89,1672.5,Lightly Active,2299.6875
8297,Female,26,168,77,1529.0,Sedentary,1834.8
8298,Female,32,174,74,1506.5,Lightly Active,2071.4375
8299,Male,56,182,87,1732.5,Sedentary,2079.0
8300,Female,50,153,54,1085.25,Sedentary,1302.3
8301,Male,18,175,63,1638.75,Very Active,2826.84375
8302,Male,22,189,92,1996.25,Super Active,3792.875
8303,Male,26,199,76,1878.75,Sedentary,2254.5
8304,Male,61,167,70,1443.75,Sedentary,1732.5
8305,Male,23,176,66,1650.0,Super Active,3135.0
8306,Male,45,189,76,1721.25,Lightly Active,2366.71875
8307,Male,62,176,87,1665.0,Sedentary,1998.0
8308,Female,43,159,80,1417.75,Very Active,2445.61875
8309,Male,45,160,100,1780.0,Super Active,3382.0
8310,Female,57,166,78,1371.5,Super Active,2605.85
8311,Female,32,162,62,1311.5,Sedentary,1573.8
8312,Female,23,178,72,1556.5,Lightly Active,2140.1875
8313,Male,44,208,76,1845.0,Lightly Active,2536.875
8314,Female,55,172,76,1399.0,Moderately Active,2168.4500000000003
8315,Female,21,176,60,1434.0,Moderately Active,2222.7000000000003
8316,Male,28,184,85,1865.0,Very Active,3217.125
8317,Male,38,173,63,1526.25,Sedentary,1831.5
8318,Female,47,158,54,1131.5,Lightly Active,1555.8125
8319,Male,35,210,100,2142.5,Moderately Active,3320.875
8320,Male,52,192,70,1645.0,Sedentary,1974.0
8321,Male,20,176,82,1825.0,Sedentary,2190.0
8322,Male,29,190,92,1967.5,Lightly Active,2705.3125
8323,Female,44,158,52,1126.5,Sedentary,1351.8
8324,Male,47,165,66,1461.25,Super Active,2776.375
8325,Male,38,198,81,1862.5,Moderately Active,2886.875
8326,Male,55,184,64,1520.0,Very Active,2622.0
8327,Female,38,167,68,1372.75,Moderately Active,2127.7625000000003
8328,Female,55,180,65,1339.0,Sedentary,1606.8
8329,Male,57,189,65,1551.25,Super Active,2947.375
8330,Male,32,193,63,1681.25,Moderately Active,2605.9375
8331,Female,35,188,75,1589.0,Lightly Active,2184.875
8332,Male,46,183,89,1808.75,Super Active,3436.625
8333,Male,65,208,76,1740.0,Moderately Active,2697.0
8334,Female,55,187,77,1502.75,Sedentary,1803.3
8335,Male,38,186,90,1877.5,Lightly Active,2581.5625
8336,Male,34,198,87,1942.5,Sedentary,2331.0
8337,Female,58,189,58,1310.25,Sedentary,1572.3
8338,Female,35,158,68,1331.5,Lightly Active,1830.8125
8339,Male,54,198,78,1752.5,Super Active,3329.75
8340,Female,55,165,50,1095.25,Moderately Active,1697.6375
8341,Male,29,198,66,1757.5,Super Active,3339.25
8342,Male,28,207,68,1838.75,Lightly Active,2528.28125
8343,Male,65,203,81,1758.75,Moderately Active,2726.0625
8344,Female,37,161,60,1260.25,Lightly Active,1732.84375
8345,Female,26,159,67,1372.75,Very Active,2367.99375
8346,Male,18,202,75,1927.5,Very Active,3324.9375
8347,Male,20,161,64,1551.25,Super Active,2947.375
8348,Female,38,188,55,1374.0,Lightly Active,1889.25
8349,Female,40,157,61,1230.25,Moderately Active,1906.8875
8350,Female,26,160,74,1449.0,Super Active,2753.1
8351,Male,36,187,62,1613.75,Very Active,2783.71875
8352,Female,62,175,73,1352.75,Very Active,2333.49375
8353,Female,63,156,51,1009.0,Very Active,1740.525
8354,Male,36,192,98,2005.0,Super Active,3809.5
8355,Male,40,206,95,2042.5,Moderately Active,3165.875
8356,Male,44,171,84,1693.75,Very Active,2921.71875
8357,Female,44,165,72,1370.25,Super Active,2603.475
8358,Male,56,198,87,1832.5,Super Active,3481.75
8359,Male,53,202,80,1802.5,Sedentary,2163.0
8360,Male,29,179,88,1858.75,Sedentary,2230.5
8361,Male,44,188,84,1800.0,Moderately Active,2790.0
8362,Female,63,173,64,1245.25,Very Active,2148.05625
8363,Male,51,208,98,2030.0,Sedentary,2436.0
8364,Female,50,152,51,1049.0,Moderately Active,1625.95
8365,Female,45,158,60,1201.5,Sedentary,1441.8
8366,Female,48,155,57,1137.75,Very Active,1962.61875
8367,Male,49,161,84,1606.25,Super Active,3051.875
8368,Female,37,165,62,1305.25,Very Active,2251.55625
8369,Male,57,185,91,1786.25,Sedentary,2143.5
8370,Male,52,185,80,1701.25,Very Active,2934.65625
8371,Male,48,166,72,1522.5,Super Active,2892.75
8372,Female,48,168,54,1189.0,Lightly Active,1634.875
8373,Male,55,164,76,1515.0,Super Active,2878.5
8374,Male,39,206,78,1877.5,Sedentary,2253.0
8375,Male,62,171,69,1453.75,Super Active,2762.125
8376,Female,58,189,70,1430.25,Moderately Active,2216.8875000000003
8377,Female,26,151,65,1302.75,Very Active,2247.24375
8378,Female,26,172,72,1504.0,Lightly Active,2068.0
8379,Male,32,181,90,1876.25,Lightly Active,2579.84375
8380,Female,30,179,51,1317.75,Very Active,2273.11875
8381,Male,39,179,83,1758.75,Very Active,3033.84375
8382,Male,33,179,64,1598.75,Moderately Active,2478.0625
8383,Female,49,177,80,1500.25,Super Active,2850.475
8384,Male,19,167,98,1933.75,Lightly Active,2658.90625
8385,Female,43,166,79,1451.5,Sedentary,1741.8
8386,Male,31,193,76,1816.25,Very Active,3133.03125
8387,Female,55,150,78,1281.5,Very Active,2210.5875
8388,Male,51,182,61,1497.5,Lightly Active,2059.0625
8389,Male,25,197,75,1861.25,Very Active,3210.65625
8390,Male,53,187,80,1708.75,Lightly Active,2349.53125
8391,Male,38,172,89,1780.0,Sedentary,2136.0
8392,Male,63,188,60,1465.0,Sedentary,1758.0
8393,Female,60,150,52,996.5,Lightly Active,1370.1875
8394,Male,45,170,75,1592.5,Very Active,2747.0625
8395,Female,63,187,53,1222.75,Moderately Active,1895.2625
8396,Female,61,185,63,1320.25,Moderately Active,2046.3875
8397,Female,65,182,78,1431.5,Super Active,2719.85
8398,Male,23,209,93,2126.25,Moderately Active,3295.6875
8399,Male,37,184,92,1890.0,Very Active,3260.25
8400,Male,48,208,81,1875.0,Moderately Active,2906.25
8401,Female,50,157,74,1310.25,Super Active,2489.475
8402,Male,61,204,66,1635.0,Sedentary,1962.0
8403,Male,24,194,77,1867.5,Lightly Active,2567.8125
8404,Female,25,179,71,1542.75,Moderately Active,2391.2625000000003
8405,Female,26,170,70,1471.5,Lightly Active,2023.3125
8406,Female,19,170,51,1316.5,Lightly Active,1810.1875
8407,Female,34,183,67,1482.75,Sedentary,1779.3
8408,Female,62,187,56,1257.75,Super Active,2389.725
8409,Female,54,175,71,1372.75,Very Active,2367.99375
8410,Male,59,191,96,1863.75,Very Active,3214.96875
8411,Female,61,163,79,1342.75,Very Active,2316.24375
8412,Male,34,191,75,1778.75,Super Active,3379.625
8413,Male,55,191,84,1763.75,Super Active,3351.125
8414,Male,52,191,86,1798.75,Super Active,3417.625
8415,Female,64,169,52,1095.25,Moderately Active,1697.6375
8416,Male,56,170,67,1457.5,Lightly Active,2004.0625
8417,Female,47,190,70,1491.5,Super Active,2833.85
8418,Female,23,182,75,1611.5,Super Active,3061.85
8419,Male,21,198,67,1807.5,Moderately Active,2801.625
8420,Female,54,153,65,1175.25,Lightly Active,1615.96875
8421,Male,52,175,91,1748.75,Very Active,3016.59375
8422,Male,26,170,76,1697.5,Sedentary,2037.0
8423,Female,23,155,71,1402.75,Super Active,2665.225
8424,Male,30,207,81,1958.75,Super Active,3721.625
8425,Male,39,170,91,1782.5,Sedentary,2139.0
8426,Male,45,201,70,1736.25,Super Active,3298.875
8427,Female,47,156,72,1299.0,Super Active,2468.1
8428,Male,53,193,81,1756.25,Super Active,3336.875
8429,Female,19,159,58,1317.75,Sedentary,1581.3
8430,Female,53,164,76,1359.0,Moderately Active,2106.4500000000003
8431,Male,25,169,98,1916.25,Moderately Active,2970.1875
8432,Male,62,177,71,1511.25,Sedentary,1813.5
8433,Female,59,151,76,1247.75,Moderately Active,1934.0125
8434,Female,26,189,76,1650.25,Very Active,2846.68125
8435,Male,18,185,69,1761.25,Very Active,3038.15625
8436,Male,30,162,92,1787.5,Sedentary,2145.0
8437,Female,32,167,51,1232.75,Lightly Active,1695.03125
8438,Female,49,154,58,1136.5,Super Active,2159.35
8439,Female,51,174,50,1171.5,Lightly Active,1610.8125
8440,Female,60,185,55,1245.25,Super Active,2365.975
8441,Female,48,159,79,1382.75,Moderately Active,2143.2625000000003
8442,Male,31,176,95,1900.0,Moderately Active,2945.0
8443,Female,64,173,51,1110.25,Very Active,1915.18125
8444,Female,31,159,52,1197.75,Lightly Active,1646.90625
8445,Male,65,181,60,1411.25,Sedentary,1693.5
